,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1840,2022,SE,Data Engineering & Infrastructure,250000.0,North America,100,North America,M
1841,2022,SE,Data Engineering & Infrastructure,63000.0,North America,100,North America,M
1842,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M
1843,2022,SE,Data Science & Machine Learning,160000.0,North America,100,North America,M
1844,2022,SE,Data Science & Machine Learning,272550.0,North America,100,North America,M
1845,2022,SE,Data Science & Machine Learning,198200.0,North America,100,North America,M
1846,2022,MI,Data Science & Machine Learning,94560.0,Europe,100,Europe,M
1847,2022,MI,Data Science & Machine Learning,52533.0,Europe,100,Europe,M
1848,2022,SE,Data Science & Machine Learning,220000.0,North America,0,North America,M
1849,2022,SE,Data Science & Machine Learning,146000.0,North America,0,North America,M
1850,2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
1851,2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
1852,2022,SE,Data Science & Machine Learning,248400.0,North America,100,North America,M
1853,2022,SE,Data Science & Machine Learning,183600.0,North America,100,North America,M
1854,2022,MI,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
1855,2022,MI,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
1856,2022,EN,Data Science & Machine Learning,40000.0,Other,100,Other,M
1857,2022,SE,Data Science & Machine Learning,56723.0,Other,0,Other,L
1858,2022,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
1859,2022,MI,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
1860,2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
1861,2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
1862,2022,EN,Data Science & Machine Learning,24165.0,Europe,50,Europe,M
1863,2022,SE,Data Engineering & Infrastructure,216000.0,North America,100,North America,M
1864,2022,SE,Data Engineering & Infrastructure,144000.0,North America,100,North America,M
1865,2022,EN,Data Engineering & Infrastructure,85000.0,North America,0,North America,M
1866,2022,EN,Data Engineering & Infrastructure,65000.0,North America,0,North America,M
1867,2022,SE,Data Analysis & Analytics,149000.0,North America,100,North America,M
1868,2022,SE,Data Analysis & Analytics,119000.0,North America,100,North America,M
1869,2022,SE,Data Science & Machine Learning,140000.0,North America,0,North America,M
1870,2022,SE,Data Science & Machine Learning,120000.0,North America,0,North America,M
1871,2022,MI,Data Science & Machine Learning,150000.0,North America,0,North America,M
1872,2022,MI,Data Science & Machine Learning,110000.0,North America,0,North America,M
1873,2022,SE,Data Science & Machine Learning,246000.0,North America,100,North America,M
1874,2022,SE,Data Science & Machine Learning,201000.0,North America,100,North America,M
1875,2022,SE,Data Science & Machine Learning,190000.0,North America,0,North America,M
1876,2022,SE,Data Science & Machine Learning,155000.0,North America,0,North America,M
1877,2022,SE,Data Science & Machine Learning,235000.0,North America,100,North America,M
1878,2022,SE,Data Science & Machine Learning,185000.0,North America,100,North America,M
1879,2022,SE,Data Engineering & Infrastructure,190000.0,North America,100,North America,M
1880,2022,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
1881,2022,EN,Data Analysis & Analytics,100000.0,North America,100,North America,M
1882,2022,MI,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
1883,2022,MI,Data Engineering & Infrastructure,115000.0,North America,0,North America,M
1884,2022,MI,Data Science & Machine Learning,92350.0,Europe,0,Europe,M
1885,2022,MI,Data Science & Machine Learning,67723.0,Europe,0,Europe,M
1886,2022,MI,Data Engineering & Infrastructure,105000.0,North America,0,North America,M
1887,2022,MI,Data Engineering & Infrastructure,70000.0,North America,0,North America,M
1888,2022,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M
1889,2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
1890,2022,SE,Data Science & Machine Learning,192000.0,North America,100,North America,M
1891,2022,SE,Data Science & Machine Learning,164000.0,North America,100,North America,M
1892,2022,SE,Data Engineering & Infrastructure,185900.0,North America,0,North America,M
1893,2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
1894,2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
1895,2022,SE,Data Engineering & Infrastructure,75000.0,North America,0,North America,M
1896,2022,SE,Data Management,175000.0,North America,0,North America,M
1897,2022,SE,Data Management,120000.0,North America,0,North America,M
1898,2022,SE,Data Engineering & Infrastructure,167500.0,North America,0,North America,M
1899,2022,SE,Data Engineering & Infrastructure,106500.0,North America,0,North America,M
1900,2022,MI,Data Analysis & Analytics,75000.0,North America,100,North America,M
1901,2022,MI,Data Analysis & Analytics,60000.0,North America,100,North America,M
1902,2022,SE,Data Science & Machine Learning,184000.0,North America,100,North America,M
1903,2022,SE,Data Science & Machine Learning,142000.0,North America,100,North America,M
1904,2022,MI,Data Science & Machine Learning,145000.0,North America,0,North America,M
1905,2022,MI,Data Science & Machine Learning,100000.0,North America,0,North America,M
1906,2022,MI,Data Science & Machine Learning,31795.0,Other,100,North America,M
1907,2022,MI,Data Science & Machine Learning,44365.0,Europe,100,Europe,S
1908,2022,SE,Data Engineering & Infrastructure,175000.0,North America,0,North America,M
1909,2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
1910,2022,SE,Data Engineering & Infrastructure,175000.0,North America,0,North America,M
1911,2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
1912,2022,EX,Data Engineering & Infrastructure,200000.0,North America,0,North America,M
1913,2022,EX,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
1914,2022,MI,Data Engineering & Infrastructure,92350.0,Europe,100,Europe,M
1915,2022,MI,Data Engineering & Infrastructure,73880.0,Europe,100,Europe,M
1916,2022,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
1917,2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
1918,2022,SE,Data Science & Machine Learning,192000.0,North America,100,North America,M
1919,2022,SE,Data Science & Machine Learning,164000.0,North America,100,North America,M
1920,2022,EX,Data Engineering & Infrastructure,301099.75,North America,100,North America,M
1921,2022,EX,Data Engineering & Infrastructure,239000.0,North America,100,North America,M
1922,2022,SE,Data Analysis & Analytics,120000.0,North America,0,North America,M
1923,2022,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M
1924,2022,SE,Data Science & Machine Learning,145000.0,North America,0,North America,M
1925,2022,SE,Data Science & Machine Learning,135000.0,North America,0,North America,M
1926,2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
1927,2022,SE,Data Engineering & Infrastructure,78000.0,North America,0,North America,M
1928,2022,SE,Data Engineering & Infrastructure,73546.0,Europe,0,Europe,M
1929,2022,SE,Data Engineering & Infrastructure,36773.0,Europe,0,Europe,M
1930,2022,MI,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
1931,2022,MI,Data Engineering & Infrastructure,120000.0,North America,100,North America,M
1932,2022,SE,Data Science & Machine Learning,190000.0,North America,0,North America,M
1933,2022,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
1934,2022,MI,Data Engineering & Infrastructure,35610.0,Other,50,Other,L
1935,2022,SE,Artificial Intelligence (AI),125000.0,Other,100,Other,L
1936,2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
1937,2022,SE,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
1938,2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
1939,2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
1940,2022,SE,Data Science & Machine Learning,47280.0,Europe,0,Europe,M
1941,2022,SE,Data Science & Machine Learning,37824.0,Europe,0,Europe,M
1942,2022,SE,Data Analysis & Analytics,115934.0,North America,100,North America,M
1943,2022,SE,Data Analysis & Analytics,81666.0,North America,100,North America,M
1944,2022,SE,Data Science & Machine Learning,175000.0,North America,100,North America,M
1945,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
1946,2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
1947,2022,SE,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
1948,2022,SE,Data Science & Machine Learning,249500.0,North America,0,North America,M
1949,2022,SE,Data Science & Machine Learning,149850.0,North America,0,North America,M
1950,2022,MI,Data Analysis & Analytics,122500.0,North America,100,North America,M
1951,2022,MI,Data Analysis & Analytics,100000.0,North America,100,North America,M
1952,2022,SE,Data Science & Machine Learning,249500.0,North America,0,North America,M
1953,2022,SE,Data Science & Machine Learning,149850.0,North America,0,North America,M
1954,2022,EN,Data Analysis & Analytics,55000.0,North America,0,North America,M
1955,2022,EN,Data Analysis & Analytics,48000.0,North America,0,North America,M
1956,2022,SE,Data Science & Machine Learning,249500.0,North America,0,North America,M
1957,2022,SE,Data Science & Machine Learning,149850.0,North America,0,North America,M
1958,2022,MI,Artificial Intelligence (AI),58837.0,Europe,100,Europe,S
1959,2022,SE,Data Engineering & Infrastructure,190000.0,North America,100,North America,M
1960,2022,SE,Data Engineering & Infrastructure,120000.0,North America,100,North America,M
1961,2022,SE,Data Analysis & Analytics,127000.0,North America,100,North America,M
1962,2022,SE,Data Analysis & Analytics,104000.0,North America,100,North America,M
1963,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M
1964,2022,SE,Data Science & Machine Learning,150000.0,North America,100,North America,M
1965,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M
1966,2022,SE,Data Science & Machine Learning,150000.0,North America,100,North America,M
1967,2022,SE,Data Engineering & Infrastructure,210000.0,North America,100,North America,M
1968,2022,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M
1969,2022,SE,Data Science & Machine Learning,182750.0,North America,100,North America,M
1970,2022,SE,Data Science & Machine Learning,161500.0,North America,100,North America,M
1971,2022,MI,Data Analysis & Analytics,102640.0,North America,100,North America,M
1972,2022,MI,Data Analysis & Analytics,66100.0,North America,100,North America,M
1973,2022,SE,Data Science & Machine Learning,210000.0,North America,100,North America,M
1974,2022,SE,Data Science & Machine Learning,150000.0,North America,100,North America,M
1975,2022,SE,Data Engineering & Infrastructure,198800.0,North America,0,North America,M
1976,2022,SE,Data Engineering & Infrastructure,122600.0,North America,0,North America,M
1977,2022,MI,Data Engineering & Infrastructure,130000.0,North America,100,North America,M
1978,2022,MI,Data Engineering & Infrastructure,80000.0,North America,100,North America,M
1979,2022,SE,Data Science & Machine Learning,136000.0,North America,100,North America,M
1980,2022,SE,Data Science & Machine Learning,104000.0,North America,100,North America,M
1981,2022,SE,Data Analysis & Analytics,150000.0,North America,100,North America,M
1982,2022,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M
1983,2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
1984,2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
1985,2022,SE,Data Engineering & Infrastructure,216000.0,North America,100,North America,M
1986,2022,SE,Data Engineering & Infrastructure,144000.0,North America,100,North America,M
1987,2022,EX,Data Science & Machine Learning,159000.0,North America,100,North America,M
1988,2022,EX,Data Science & Machine Learning,130000.0,North America,100,North America,M
1989,2022,SE,Data Analysis & Analytics,115934.0,North America,100,North America,M
1990,2022,SE,Data Analysis & Analytics,81666.0,North America,100,North America,M
1991,2022,SE,Data Engineering & Infrastructure,215000.0,North America,100,North America,M
1992,2022,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
1993,2022,SE,Data Science & Machine Learning,246000.0,North America,100,North America,M
1994,2022,SE,Data Science & Machine Learning,201000.0,North America,100,North America,M
1995,2022,MI,Data Engineering & Infrastructure,187000.0,North America,100,North America,M
1996,2022,MI,Data Engineering & Infrastructure,153000.0,North America,100,North America,M
1997,2022,SE,Data Science & Machine Learning,255000.0,North America,100,North America,M
1998,2022,SE,Data Science & Machine Learning,185000.0,North America,100,North America,M
1999,2022,MI,Data Analysis & Analytics,301099.75,Europe,0,Europe,M
2000,2022,MI,Data Analysis & Analytics,55410.0,Europe,0,Europe,M
2001,2022,SE,Data Analysis & Analytics,50432.0,Europe,0,Europe,M
2002,2022,SE,Data Analysis & Analytics,39925.0,Europe,0,Europe,M
2003,2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2004,2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2005,2022,EN,Business Intelligence (BI),60938.0,Europe,0,Europe,L
2006,2022,SE,Business Intelligence (BI),140000.0,North America,100,North America,M
2007,2022,SE,Business Intelligence (BI),120000.0,North America,100,North America,M
2008,2022,MI,Data Analysis & Analytics,75000.0,North America,100,North America,M
2009,2022,MI,Data Analysis & Analytics,60000.0,North America,100,North America,M
2010,2022,EN,Data Analysis & Analytics,50000.0,North America,50,North America,L
2011,2022,MI,Artificial Intelligence (AI),134000.0,North America,100,North America,M
2012,2022,MI,Artificial Intelligence (AI),124000.0,North America,100,North America,M
2013,2022,SE,Data Analysis & Analytics,166700.0,North America,0,North America,M
2014,2022,SE,Data Analysis & Analytics,119000.0,North America,0,North America,M
2015,2022,EN,Data Science & Machine Learning,124234.0,North America,0,North America,M
2016,2022,EN,Data Science & Machine Learning,74540.0,North America,0,North America,M
2017,2022,MI,Data Analysis & Analytics,100000.0,North America,100,North America,M
2018,2022,MI,Data Analysis & Analytics,65000.0,North America,100,North America,M
2019,2021,MI,Data Analysis & Analytics,16904.0,Other,50,Other,L
2020,2022,EN,Artificial Intelligence (AI),200000.0,North America,50,North America,L
2021,2022,EN,Data Science & Machine Learning,12000.0,Other,100,Other,L
2022,2022,SE,Data Engineering & Infrastructure,220000.0,North America,100,North America,M
2023,2022,SE,Data Engineering & Infrastructure,146000.0,North America,100,North America,M
2024,2022,SE,Data Engineering & Infrastructure,68293.0,Europe,0,Europe,M
2025,2022,SE,Data Engineering & Infrastructure,36773.0,Europe,0,Europe,M
2026,2022,SE,Data Engineering & Infrastructure,110000.0,North America,0,North America,M
2027,2022,SE,Data Engineering & Infrastructure,70000.0,North America,0,North America,M
2028,2022,EN,Data Analysis & Analytics,50000.0,North America,50,North America,L
2029,2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2030,2022,SE,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2031,2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2032,2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2033,2022,SE,Data Science & Machine Learning,47280.0,Europe,0,Europe,M
2034,2022,SE,Data Science & Machine Learning,37824.0,Europe,0,Europe,M
2035,2022,SE,Data Engineering & Infrastructure,190000.0,North America,100,North America,M
2036,2022,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2037,2022,SE,Data Science & Machine Learning,128000.0,North America,0,North America,M
2038,2022,SE,Data Science & Machine Learning,81500.0,North America,0,North America,M
2039,2022,SE,Data Science & Machine Learning,173000.0,North America,100,North America,M
2040,2022,SE,Data Science & Machine Learning,110000.0,North America,100,North America,M
2041,2022,SE,Data Science & Machine Learning,192000.0,North America,0,North America,M
2042,2022,SE,Data Science & Machine Learning,120000.0,North America,0,North America,M
2043,2022,SE,Data Analysis & Analytics,115934.0,North America,100,North America,M
2044,2022,SE,Data Analysis & Analytics,81666.0,North America,100,North America,M
2045,2022,SE,Data Analysis & Analytics,120000.0,North America,0,North America,M
2046,2022,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M
2047,2022,SE,Data Science & Machine Learning,190000.0,North America,100,North America,L
2048,2022,SE,Data Engineering & Infrastructure,194000.0,North America,100,North America,M
2049,2022,SE,Data Engineering & Infrastructure,129400.0,North America,100,North America,M
2050,2022,SE,Data Analysis & Analytics,201000.0,North America,100,North America,M
2051,2022,SE,Data Analysis & Analytics,89200.0,North America,100,North America,M
2052,2022,SE,Data Science & Machine Learning,165000.0,North America,0,North America,M
2053,2022,SE,Data Science & Machine Learning,125000.0,North America,0,North America,M
2054,2022,SE,Data Science & Machine Learning,230000.0,North America,100,North America,M
2055,2022,SE,Data Science & Machine Learning,196000.0,North America,100,North America,M
2056,2022,MI,Data Science & Machine Learning,130000.0,North America,0,North America,M
2057,2022,MI,Data Science & Machine Learning,90000.0,North America,0,North America,M
2058,2022,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M
2059,2022,MI,Data Science & Machine Learning,100000.0,North America,100,North America,M
2060,2022,MI,Data Science & Machine Learning,230000.0,North America,0,North America,M
2061,2022,MI,Data Science & Machine Learning,150000.0,North America,0,North America,M
2062,2022,SE,Data Engineering & Infrastructure,153600.0,North America,0,North America,M
2063,2022,SE,Data Engineering & Infrastructure,106800.0,North America,0,North America,M
2064,2022,MI,Data Science & Machine Learning,130000.0,North America,100,North America,M
2065,2022,MI,Data Science & Machine Learning,100000.0,North America,100,North America,M
2066,2022,SE,Data Engineering & Infrastructure,216000.0,North America,100,North America,M
2067,2022,SE,Data Engineering & Infrastructure,144000.0,North America,100,North America,M
2068,2022,MI,Data Science & Machine Learning,180000.0,North America,0,North America,M
2069,2022,MI,Data Science & Machine Learning,120000.0,North America,0,North America,M
2070,2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2071,2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2072,2022,SE,Data Analysis & Analytics,192500.0,North America,100,North America,M
2073,2022,SE,Data Analysis & Analytics,140000.0,North America,100,North America,M
2074,2022,SE,Data Engineering & Infrastructure,152500.0,North America,0,North America,M
2075,2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2076,2022,SE,Data Analysis & Analytics,65000.0,North America,100,North America,M
2077,2022,SE,Data Analysis & Analytics,55000.0,North America,100,North America,M
2078,2022,SE,Data Engineering & Infrastructure,178750.0,North America,0,North America,M
2079,2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2080,2022,MI,Data Science & Machine Learning,63040.0,Europe,100,Europe,M
2081,2022,MI,Data Science & Machine Learning,52533.0,Europe,100,Europe,M
2082,2022,MI,Data Science & Machine Learning,165000.0,North America,0,North America,M
2083,2022,MI,Data Science & Machine Learning,135000.0,North America,0,North America,M
2084,2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
2085,2022,SE,Data Analysis & Analytics,125000.0,North America,100,North America,M
2086,2022,SE,Data Engineering & Infrastructure,105000.0,North America,0,North America,M
2087,2022,SE,Data Engineering & Infrastructure,70000.0,North America,0,North America,M
2088,2022,SE,Data Science & Machine Learning,130000.0,North America,0,North America,M
2089,2022,SE,Data Science & Machine Learning,95000.0,North America,0,North America,M
2090,2022,SE,Data Science & Machine Learning,203500.0,North America,0,North America,M
2091,2022,SE,Data Science & Machine Learning,152000.0,North America,0,North America,M
2092,2022,SE,Data Engineering & Infrastructure,197430.0,North America,100,North America,M
2093,2022,SE,Data Engineering & Infrastructure,134760.0,North America,100,North America,M
2094,2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,M
2095,2022,SE,Data Engineering & Infrastructure,197000.0,North America,0,North America,M
2096,2022,SE,Data Engineering & Infrastructure,99000.0,North America,0,North America,M
2097,2022,SE,Data Engineering & Infrastructure,220000.0,North America,100,North America,M
2098,2022,SE,Data Engineering & Infrastructure,162000.0,North America,100,North America,M
2099,2022,MI,Data Engineering & Infrastructure,110446.0,Europe,0,Europe,M
2100,2022,MI,Data Engineering & Infrastructure,79178.0,Europe,0,Europe,M
2101,2022,MI,Data Science & Machine Learning,70186.0,Europe,0,Europe,M
2102,2022,MI,Data Science & Machine Learning,51716.0,Europe,0,Europe,M
2103,2022,SE,Data Engineering & Infrastructure,149040.0,North America,100,North America,M
2104,2022,SE,Data Engineering & Infrastructure,113900.0,North America,100,North America,M
2105,2020,MI,Data Analysis & Analytics,95000.0,North America,0,North America,M
2106,2021,SE,Data Analysis & Analytics,115000.0,North America,100,North America,S
2107,2022,SE,Data Analysis & Analytics,171000.0,North America,100,Other,L
2108,2022,EN,Data Analysis & Analytics,13000.0,Other,100,Other,S
2109,2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
2110,2022,SE,Data Engineering & Infrastructure,78000.0,North America,0,North America,M
2111,2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2112,2022,SE,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2113,2022,SE,Data Engineering & Infrastructure,110000.0,North America,0,North America,M
2114,2022,SE,Data Engineering & Infrastructure,70000.0,North America,0,North America,M
2115,2022,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M
2116,2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2117,2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2118,2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2119,2022,SE,Data Engineering & Infrastructure,230000.0,North America,100,North America,M
2120,2022,SE,Data Engineering & Infrastructure,154600.0,North America,100,North America,M
2121,2022,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M
2122,2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2123,2022,MI,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
2124,2022,MI,Data Engineering & Infrastructure,75000.0,North America,100,North America,M
2125,2022,SE,Data Science & Machine Learning,47280.0,Europe,0,Europe,M
2126,2022,SE,Data Science & Machine Learning,37824.0,Europe,0,Europe,M
2127,2022,SE,Data Engineering & Infrastructure,213000.0,North America,0,North America,M
2128,2022,SE,Data Engineering & Infrastructure,152000.0,North America,0,North America,M
2129,2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2130,2022,SE,Data Science & Machine Learning,120000.0,North America,100,North America,M
2131,2022,SE,Data Science & Machine Learning,110000.0,North America,0,North America,M
2132,2022,SE,Data Science & Machine Learning,70000.0,North America,0,North America,M
2133,2022,SE,Data Science & Machine Learning,227200.0,North America,100,North America,M
2134,2022,SE,Data Science & Machine Learning,168000.0,North America,100,North America,M
2135,2021,EN,Artificial Intelligence (AI),20000.0,Other,0,Other,M
2136,2022,MI,Data Science & Machine Learning,64090.0,Europe,0,Europe,M
2137,2022,MI,Data Science & Machine Learning,60938.0,Europe,0,Europe,M
2138,2022,SE,Data Science & Machine Learning,243000.0,North America,100,North America,M
2139,2022,SE,Data Science & Machine Learning,183000.0,North America,100,North America,M
2140,2022,SE,Data Engineering & Infrastructure,175000.0,North America,0,North America,M
2141,2022,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,M
2142,2022,MI,Data Science & Machine Learning,130000.0,North America,100,North America,M
2143,2022,MI,Data Science & Machine Learning,90000.0,North America,100,North America,M
2144,2022,MI,Data Analysis & Analytics,165000.0,North America,0,North America,M
2145,2022,MI,Data Analysis & Analytics,124000.0,North America,0,North America,M
2146,2022,SE,Data Engineering & Infrastructure,178000.0,North America,0,North America,M
2147,2022,SE,Data Engineering & Infrastructure,132000.0,North America,0,North America,M
2148,2022,SE,Data Engineering & Infrastructure,300000.0,North America,0,North America,M
2149,2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2150,2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2151,2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2152,2022,SE,Data Analysis & Analytics,116000.0,North America,100,North America,M
2153,2022,SE,Data Analysis & Analytics,96000.0,North America,100,North America,M
2154,2022,SE,Data Analysis & Analytics,92350.0,Europe,0,Europe,M
2155,2022,SE,Data Analysis & Analytics,70186.0,Europe,0,Europe,M
2156,2022,SE,Data Analysis & Analytics,105000.0,North America,0,North America,M
2157,2022,SE,Data Analysis & Analytics,70000.0,North America,0,North America,M
2158,2022,MI,Data Science & Machine Learning,105236.0,North America,50,North America,L
2159,2022,SE,Data Engineering & Infrastructure,194000.0,North America,100,North America,M
2160,2022,SE,Data Engineering & Infrastructure,129400.0,North America,100,North America,M
2161,2022,SE,Data Engineering & Infrastructure,190000.0,North America,100,North America,M
2162,2022,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2163,2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2164,2022,SE,Data Analysis & Analytics,70000.0,North America,0,North America,M
2165,2022,EN,Data Science & Machine Learning,189750.0,North America,0,North America,M
2166,2022,EN,Data Science & Machine Learning,140250.0,North America,0,North America,M
2167,2022,SE,Data Analysis & Analytics,130000.0,North America,0,North America,M
2168,2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2169,2022,MI,Data Analysis & Analytics,160000.0,North America,0,North America,M
2170,2022,MI,Data Analysis & Analytics,109000.0,North America,0,North America,M
2171,2022,SE,Data Science & Machine Learning,250000.0,North America,0,North America,M
2172,2022,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
2173,2022,MI,Data Analysis & Analytics,206000.0,North America,0,North America,M
2174,2022,MI,Data Analysis & Analytics,160000.0,North America,0,North America,M
2175,2022,SE,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2176,2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2177,2022,SE,Data Science & Machine Learning,115573.0,Europe,100,Europe,M
2178,2022,SE,Data Science & Machine Learning,73546.0,Europe,100,Europe,M
2179,2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2180,2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2181,2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2182,2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2183,2022,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2184,2022,MI,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2185,2022,SE,Data Engineering & Infrastructure,68293.0,Europe,0,Europe,M
2186,2022,SE,Data Engineering & Infrastructure,42026.0,Europe,0,Europe,M
2187,2022,SE,Data Engineering & Infrastructure,191200.0,North America,0,North America,M
2188,2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2189,2022,SE,Data Engineering & Infrastructure,191200.0,North America,0,North America,M
2190,2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2191,2022,EN,Data Science & Machine Learning,66192.0,Europe,50,Europe,L
2192,2022,EN,Artificial Intelligence (AI),50000.0,North America,100,North America,S
2193,2022,SE,Data Engineering & Infrastructure,230000.0,North America,0,North America,L
2194,2022,SE,Data Engineering & Infrastructure,154600.0,North America,0,North America,L
2195,2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2196,2022,SE,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2197,2022,SE,Data Science & Machine Learning,140000.0,North America,0,North America,M
2198,2022,SE,Data Science & Machine Learning,120000.0,North America,0,North America,M
2199,2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2200,2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2201,2022,MI,Data Analysis & Analytics,80000.0,North America,100,North America,L
2202,2022,SE,Data Engineering & Infrastructure,185900.0,North America,0,North America,M
2203,2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
2204,2022,SE,Data Analysis & Analytics,135000.0,North America,0,North America,M
2205,2022,SE,Data Analysis & Analytics,110000.0,North America,0,North America,M
2206,2022,MI,Data Analysis & Analytics,155000.0,North America,0,North America,M
2207,2022,MI,Data Analysis & Analytics,140000.0,North America,0,North America,M
2208,2022,SE,Data Engineering & Infrastructure,205000.0,North America,100,North America,M
2209,2022,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
2210,2022,SE,Data Engineering & Infrastructure,179500.0,North America,0,North America,M
2211,2022,SE,Data Engineering & Infrastructure,134000.0,North America,0,North America,M
2212,2022,MI,Data Science & Machine Learning,180000.0,North America,0,North America,M
2213,2022,MI,Data Science & Machine Learning,120000.0,North America,0,North America,M
2214,2022,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M
2215,2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2216,2022,SE,Data Science & Machine Learning,175000.0,North America,100,North America,M
