work_year,experience_level,job_title,employee_residence,remote_ratio,company_location,company_size,salary_in_usd
2022,SE,Data Science & Machine Learning,North America,0,North America,M,201000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,119000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,175000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,150000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,154560.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,123648.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,130000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,100000.0
2022,MI,Data Engineering & Infrastructure,North America,0,North America,M,170000.0
2022,MI,Data Engineering & Infrastructure,North America,0,North America,M,145000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,135000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,100000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,247500.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,172200.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,177500.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,134000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,185900.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,129300.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,192564.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,144854.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,130000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,105000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,179305.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,142127.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,301099.75
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,225000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,243900.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,156600.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,206000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,160000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,109000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,79000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,160000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,109000.0
2022,MI,Data Science & Machine Learning,Europe,50,Europe,L,89306.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,182500.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,128500.0
2022,MI,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2022,MI,Data Engineering & Infrastructure,North America,100,North America,M,90000.0
2022,EN,Data Management,North America,100,North America,M,77300.0
2022,EN,Data Management,North America,100,North America,M,45600.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,127000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,110000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,210000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,136000.0
2022,SE,Data Engineering & Infrastructure,Europe,100,Europe,S,12608.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,170000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,140000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,247500.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,172200.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,225000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,184100.0
2022,MI,Data Science & Machine Learning,North America,0,North America,M,130000.0
2022,MI,Data Science & Machine Learning,North America,0,North America,M,90000.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,120000.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,100000.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,85000.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,78000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,161000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,110000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,136000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,104000.0
2022,SE,Data Science & Machine Learning,Europe,0,Europe,M,47280.0
2022,SE,Data Science & Machine Learning,Europe,0,Europe,M,37824.0
2022,EX,Data Management,North America,0,North America,M,205000.0
2022,EX,Data Management,North America,0,North America,M,160000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,169000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,110600.0
2022,EN,Data Engineering & Infrastructure,Europe,100,Europe,M,61566.0
2022,EN,Data Engineering & Infrastructure,Europe,100,Europe,M,49253.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,160000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,130000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,245000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,180000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,135000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,100000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,220000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,150000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,L,198440.0
2022,SE,Data Science & Machine Learning,North America,0,North America,L,144000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,240000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,170000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,198440.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,144000.0
2022,MI,Data Analysis & Analytics,North America,100,North America,M,150000.0
2022,MI,Data Analysis & Analytics,North America,100,North America,M,100000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,120000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,95000.0
2022,MI,Data Science & Machine Learning,Europe,50,Europe,M,57872.0
2022,EN,Data Analysis & Analytics,North America,100,North America,L,64000.0
2022,EN,Data Science & Machine Learning,Europe,50,Europe,L,39925.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,187200.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,116100.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,150000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,127000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,275000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,166000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,159699.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,138938.0
2022,EN,Data Analysis & Analytics,North America,50,North America,L,76000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,166700.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,119000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,130000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,100000.0
2022,SE,Data Analysis & Analytics,Europe,0,Europe,M,103432.0
2022,SE,Data Analysis & Analytics,Europe,0,Europe,M,92350.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,80000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,52500.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,236000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,182000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,180000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,140000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,225000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,156400.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,135000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,100000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,204500.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,142200.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,240000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,300000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,130000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,195000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,175000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,155000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,110000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,123000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,92250.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,170000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,150000.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,180000.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,100000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,97000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,90000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,200000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,160000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,210000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,180000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,260000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,180000.0
2022,EX,Data Analysis & Analytics,North America,100,North America,M,210000.0
2022,EX,Data Analysis & Analytics,North America,100,North America,M,157000.0
2022,EN,Data Science & Machine Learning,North America,100,North America,M,180000.0
2022,EN,Data Science & Machine Learning,North America,100,North America,M,100000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,80000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,52500.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,128000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,81500.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,105000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,70000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,175000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,122500.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,171000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,117000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,L,202800.0
2022,SE,Data Science & Machine Learning,North America,0,North America,L,104300.0
2022,SE,Data Analysis & Analytics,Europe,0,Europe,M,50432.0
2022,SE,Data Analysis & Analytics,Europe,0,Europe,M,36773.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,197000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,99000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,160000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,110000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,185900.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,129300.0
2022,MI,Data Science & Machine Learning,North America,100,North America,L,30000.0
2022,MI,Data Analysis & Analytics,Other,100,Other,M,78000.0
2022,MI,Data Analysis & Analytics,Other,100,Other,M,48000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,170000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,130000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,150000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,95000.0
2022,MI,Data Engineering & Infrastructure,Other,100,Other,M,78000.0
2022,MI,Data Engineering & Infrastructure,Other,100,Other,M,42000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,301099.75
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,230400.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,145000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,115000.0
2022,MI,Data Analysis & Analytics,Other,100,Other,M,78000.0
2022,MI,Data Analysis & Analytics,Other,100,Other,M,48000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,175950.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,130050.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,L,205600.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,L,105700.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,236600.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,89200.0
2022,MI,Data Science & Machine Learning,Other,100,Other,M,84000.0
2022,MI,Data Science & Machine Learning,Other,100,Other,M,54000.0
2022,EN,Data Science & Machine Learning,North America,100,North America,L,80000.0
2022,SE,Data Analysis & Analytics,Europe,100,Europe,S,200000.0
2022,EN,Data Science & Machine Learning,North America,100,North America,L,73742.0
2022,SE,Data Science & Machine Learning,North America,50,North America,S,165000.0
2022,EN,Data Science & Machine Learning,Europe,50,Europe,L,33246.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,185900.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,129300.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,169000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,110600.0
2021,MI,Data Engineering & Infrastructure,Other,50,Other,L,75050.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,225000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,184100.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,185900.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,129300.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,225000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,156400.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,185900.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,129300.0
2022,EN,Data Science & Machine Learning,North America,0,North America,S,108000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,155000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,38000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,85000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,65000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,155000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,38000.0
2022,MI,Data Engineering & Infrastructure,Europe,0,Europe,M,110820.0
2022,MI,Data Engineering & Infrastructure,Europe,0,Europe,M,92350.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,153600.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,106800.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,185000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,50000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,185900.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,129300.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,155000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,38000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,168000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,130000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,123400.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,88100.0
2022,SE,Data Science & Machine Learning,North America,100,North America,S,120000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,S,55000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,185900.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,129300.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,191200.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,130000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,169000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,110600.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,150000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,120000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,139000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,122000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,185900.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,129300.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,139600.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,85700.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,185000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,50000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,185900.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,129300.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,225000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,156400.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,200000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,175000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,185900.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,129300.0
2022,MI,Data Science & Machine Learning,North America,100,North America,L,148500.0
2022,MI,Data Science & Machine Learning,North America,100,North America,L,98200.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,115000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,95000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,225000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,66000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,185000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,50000.0
2022,SE,Data Science & Machine Learning,Europe,0,Europe,M,47280.0
2022,SE,Data Science & Machine Learning,Europe,0,Europe,M,37824.0
2022,MI,Data Management,North America,0,North America,M,134000.0
2022,MI,Data Management,North America,0,North America,M,98000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,105000.0
2022,MI,Data Analysis & Analytics,North America,0,North America,M,62000.0
2022,EN,Business Intelligence (BI),North America,100,North America,L,57000.0
2022,SE,Data Engineering & Infrastructure,North America,50,North America,M,161311.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,144200.0
2022,MI,Data Science & Machine Learning,North America,100,North America,M,115360.0
2022,MI,Data Science & Machine Learning,Other,0,Other,L,83171.0
2022,SE,Data Engineering & Infrastructure,Other,100,Other,L,38154.0
2022,SE,Data Engineering & Infrastructure,Europe,0,Europe,M,73546.0
2022,SE,Data Engineering & Infrastructure,Europe,0,Europe,M,42026.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,170000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,150000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,180000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2022,MI,Data Science & Machine Learning,North America,50,North America,L,108000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,200000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,150000.0
2022,EX,Data Management,North America,50,North America,L,125976.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,188700.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,160395.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,115934.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,81666.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,300000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,225000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,198440.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,144000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Analysis & Analytics,Europe,0,Europe,M,50432.0
2022,SE,Data Analysis & Analytics,Europe,0,Europe,M,36773.0
2022,MI,Data Science & Machine Learning,Europe,100,Europe,S,75648.0
2022,SE,Data Science & Machine Learning,North America,100,North America,L,156868.0
2022,SE,Data Analysis & Analytics,Other,100,Other,S,200000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,L,198440.0
2022,SE,Data Science & Machine Learning,North America,0,North America,L,144000.0
2022,SE,Data Science & Machine Learning,Europe,100,Europe,L,69344.0
2022,MI,Data Science & Machine Learning,Europe,0,Europe,S,126080.0
2022,MI,Data Science & Machine Learning,Europe,0,Europe,S,84053.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,200000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,180000.0
2022,MI,Data Analysis & Analytics,North America,100,North America,M,108000.0
2022,MI,Data Analysis & Analytics,North America,100,North America,M,85000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,210000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,180000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,165000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,132000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,130000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,110000.0
2022,MI,Business Intelligence (BI),Other,50,Other,L,45050.0
2021,EN,Data Analysis & Analytics,Other,50,Other,L,42028.0
2022,MI,Data Analysis & Analytics,North America,100,North America,L,135000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,L,178800.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,L,132100.0
2022,EN,Data Analysis & Analytics,North America,50,North America,M,20000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,140000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,110000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,85000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,250000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,63000.0
2022,EX,Data Engineering & Infrastructure,North America,100,North America,M,187200.0
2022,EX,Data Engineering & Infrastructure,North America,100,North America,M,116100.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,200000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,145000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,L,229998.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,L,154545.0
2022,SE,Data Science & Machine Learning,North America,0,North America,L,215000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,L,159000.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,L,229998.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,L,154545.0
2022,EN,Artificial Intelligence (AI),North America,100,North America,M,50000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,L,183000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,99750.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,68400.0
2022,SE,Data Science & Machine Learning,North America,100,North America,L,236900.0
2022,SE,Data Science & Machine Learning,North America,100,North America,L,159200.0
2022,SE,Data Management,North America,100,North America,M,243225.0
2022,SE,Data Management,North America,100,North America,M,179775.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,175000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,150000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,210000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,180000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,148000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,128000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,190000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,135000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,130000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,110000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,85000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,218000.0
2022,SE,Data Science & Machine Learning,North America,0,North America,M,145300.0
2022,SE,Data Science & Machine Learning,North America,100,North America,L,195400.0
2022,SE,Data Science & Machine Learning,North America,100,North America,L,131300.0
2022,EN,Data Engineering & Infrastructure,Other,100,North America,L,105000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,207000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,153000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,110000.0
2022,SE,Data Analysis & Analytics,North America,0,North America,M,99000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,200000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,135000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,207000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,153000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,191475.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,141525.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,195700.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,130500.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,130000.0
2022,SE,Data Science & Machine Learning,North America,100,North America,M,84000.0
2022,MI,Data Engineering & Infrastructure,North America,100,North America,M,100000.0
2022,MI,Data Engineering & Infrastructure,North America,100,North America,M,60000.0
2022,MI,Data Engineering & Infrastructure,Europe,100,Europe,M,80036.0
2022,MI,Data Engineering & Infrastructure,Europe,100,Europe,M,67723.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,141300.0
2022,SE,Data Engineering & Infrastructure,North America,0,North America,M,102100.0
2022,SE,Data Analysis & Analytics,Europe,0,Europe,M,50432.0
2022,SE,Data Analysis & Analytics,Europe,0,Europe,M,36773.0
2022,MI,Data Analysis & Analytics,North America,100,North America,L,150000.0
2022,MI,Data Science & Machine Learning,Europe,100,Europe,M,102200.0
2022,EN,Data Science & Machine Learning,Other,50,Other,M,22892.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,144000.0
2022,SE,Data Analysis & Analytics,North America,100,North America,M,113000.0
2022,EN,Artificial Intelligence (AI),Europe,100,Europe,M,31520.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,L,195400.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,L,131300.0
2022,SE,Data Science & Machine Learning,North America,100,North America,L,195400.0
2022,SE,Data Science & Machine Learning,North America,100,North America,L,131300.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,L,195400.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,L,131300.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,190000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,135000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,135000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,80000.0
2022,SE,Data Engineering & Infrastructure,North America,100,North America,M,160000.0
