work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,165000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,125000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,130000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,100000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,150000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,153600.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,106800.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,130000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,100000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,144000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,120000.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,140000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,152500.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2022,MI,Data Science & Machine Learning,165000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,135000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,170000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,125000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,105000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,130000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,95000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,152000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,134760.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,99000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,162000.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,110446.0,Europe,0,Europe,M
2022,MI,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,149040.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,113900.0,North America,100,North America,M
2020,MI,Data Analysis & Analytics,95000.0,North America,0,North America,M
2021,SE,Data Analysis & Analytics,115000.0,North America,100,North America,S
2022,SE,Data Analysis & Analytics,171000.0,North America,100,Other,L
2022,EN,Data Analysis & Analytics,131526.0,Other,100,Other,S
2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,110000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,154600.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,152000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,120000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,110000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,168000.0,North America,100,North America,M
2021,EN,Artificial Intelligence (AI),131526.0,Other,0,Other,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,175000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,130000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,165000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,124000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,132000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,116000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,96000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,92350.0,Europe,0,Europe,M
2022,SE,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2022,SE,Data Analysis & Analytics,105000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,105236.0,North America,50,North America,L
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,129400.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,EN,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,EN,Data Science & Machine Learning,140250.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,160000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,109000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,160000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,115573.0,Europe,100,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2022,EN,Artificial Intelligence (AI),131526.0,North America,100,North America,S
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,L
2022,SE,Data Engineering & Infrastructure,154600.0,North America,0,North America,L
2022,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,120000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,100,North America,L
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,135000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,155000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,140000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,134000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,120000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,175000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,175000.0,North America,100,North America,M
2022,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2022,MI,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,115000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,165000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,168400.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,105200.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,122600.0,North America,0,North America,M
2022,MI,Business Intelligence (BI),105066.0,Europe,50,Europe,M
2022,SE,Data Analysis & Analytics,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,104663.0,Europe,0,Europe,M
2022,MI,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,125000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,110000.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,165000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,124000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,148000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,107000.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,153600.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,106800.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,0,Europe,M
2022,EX,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,EX,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Management,131526.0,North America,0,North America,M
2022,SE,Data Management,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,168000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,130000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,136000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,104000.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,161000.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,118000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Management,131526.0,North America,0,North America,M
2022,SE,Data Management,172200.0,North America,0,North America,M
2022,SE,Data Management,131526.0,Europe,0,Europe,L
2022,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,146000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,102000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2022,MI,Data Engineering & Infrastructure,175000.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2022,EN,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,138750.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,116250.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,138750.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,138750.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,138750.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,116250.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,127000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,172200.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,North America,50,North America,L
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,156400.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,104663.0,Europe,0,Europe,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,140700.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,93800.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,135000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,115934.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,104697.0,Europe,100,Europe,L
2022,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2022,EN,Data Science & Machine Learning,131526.0,Europe,100,Europe,S
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,119000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,175000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,154560.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,123648.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,170000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,100000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,172200.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,134000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,144854.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,105000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,142127.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,156600.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,160000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,109000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,160000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,109000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,128500.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,EN,Data Management,131526.0,North America,100,North America,M
2022,EN,Data Management,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,127000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,110000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,136000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,S
2022,SE,Data Engineering & Infrastructure,170000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,140000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,172200.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,130000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,120000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,100000.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,161000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,110000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,136000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,104000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2022,EX,Data Management,131526.0,North America,0,North America,M
2022,EX,Data Management,160000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2022,EN,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,M
2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,L
2022,SE,Data Science & Machine Learning,144000.0,North America,0,North America,L
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,170000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,144000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,150000.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,100000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,120000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,Europe,50,Europe,M
2022,EN,Data Analysis & Analytics,131526.0,North America,100,North America,L
2022,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,116100.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,150000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,127000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,166000.0,North America,100,North America,M
