,work_year,experience_level,job_title,remote_ratio,company_size,salary_in_usd
1220,2023,SE,Data Scientist,0,M,183000
1221,2023,SE,Data Scientist,0,M,134000
1222,2023,SE,Machine Learning Engineer,0,M,220000
1223,2023,SE,Machine Learning Engineer,0,M,150000
1224,2023,SE,Applied Scientist,0,L,350000
1225,2023,SE,Applied Scientist,0,L,262500
1226,2023,SE,Data Analyst,0,M,122000
1227,2023,SE,Data Analyst,0,M,94000
1228,2023,SE,Machine Learning Engineer,0,M,276000
1229,2023,SE,Machine Learning Engineer,0,M,184000
1230,2023,EX,Data Engineer,100,M,310000
1231,2023,EX,Data Engineer,100,M,239000
1232,2023,SE,Data Scientist,100,M,225000
1233,2023,SE,Data Scientist,100,M,156400
1234,2023,MI,Machine Learning Engineer,100,M,180000
1235,2023,MI,Machine Learning Engineer,100,M,150000
1236,2023,SE,Data Scientist,0,M,228000
1237,2023,SE,Data Scientist,0,M,152000
1238,2023,SE,Data Scientist,100,M,209450
1239,2023,SE,Data Scientist,100,M,158677
1240,2023,SE,Data Analyst,0,M,175000
1241,2023,SE,Data Analyst,0,M,145000
1242,2023,SE,Data Engineer,0,M,240000
1243,2023,SE,Data Engineer,0,M,170000
1244,2023,MI,Data Analyst,0,M,103200
1245,2023,MI,Data Analyst,0,M,61200
1246,2022,MI,Data Scientist,100,L,155000
1247,2023,SE,Data Scientist,100,M,237000
1248,2023,SE,Data Scientist,100,M,145000
1249,2023,SE,Data Scientist,100,M,240000
1250,2023,SE,Data Scientist,100,M,139000
1251,2023,SE,Data Architect,0,M,174500
1252,2023,SE,Data Architect,0,M,113000
1253,2023,SE,Data Analyst,100,M,130000
1254,2023,SE,Data Analyst,100,M,87000
1255,2023,SE,Data Analyst,100,M,160000
1256,2023,SE,Data Analyst,100,M,108000
1257,2023,SE,Data Engineer,100,M,165000
1258,2023,SE,Data Engineer,100,M,107250
1259,2023,SE,Data Engineer,0,M,300000
1260,2023,SE,Data Engineer,0,M,119000
1261,2023,SE,Data Scientist,100,M,285800
1262,2023,SE,Data Scientist,100,M,154600
1263,2023,EN,Data Analyst,100,S,30000
1264,2023,MI,Data Science Manager,0,M,220000
1265,2023,MI,Data Science Manager,0,M,195000
1266,2023,SE,Data Manager,0,M,168400
1267,2023,SE,Data Manager,0,M,105200
1268,2023,MI,Data Analyst,0,M,206000
1269,2023,MI,Data Analyst,0,M,160000
1270,2023,SE,Analytics Engineer,100,M,200000
1271,2023,SE,Analytics Engineer,100,M,175000
1272,2023,SE,Analytics Engineer,100,M,231250
1273,2023,SE,Analytics Engineer,100,M,138750
1274,2023,SE,Data Engineer,0,L,240500
1275,2023,SE,Data Engineer,0,L,123700
1276,2023,SE,Data Engineer,100,M,160000
1277,2023,SE,Data Engineer,100,M,90000
1278,2023,EN,Data Scientist,0,M,124234
1279,2023,EN,Data Scientist,0,M,74540
1280,2023,MI,Data Analyst,0,M,109000
1281,2023,MI,Data Analyst,0,M,79000
1282,2023,SE,Data Scientist,100,M,275300
1283,2023,SE,Data Scientist,100,M,183500
1284,2023,SE,Data Scientist,100,M,275300
1285,2023,SE,Data Scientist,100,M,183500
1286,2023,SE,Data Analyst,100,M,160000
1287,2023,SE,Data Analyst,100,M,125600
1288,2023,SE,Data Engineer,0,M,170000
1289,2023,SE,Data Engineer,0,M,120000
1290,2023,SE,Data Engineer,0,M,225000
1291,2023,SE,Data Engineer,0,M,140000
1292,2023,SE,Data Analyst,0,M,141290
1293,2023,SE,Data Analyst,0,M,74178
1294,2023,SE,Data Scientist,0,M,150000
1295,2023,SE,Data Scientist,0,M,120000
1296,2023,SE,Data Engineer,100,M,85000
1297,2023,SE,Data Engineer,100,M,75000
1298,2023,SE,Data Engineer,0,M,220000
1299,2023,SE,Data Engineer,0,M,160000
1300,2023,SE,Data Engineer,100,M,205600
1301,2023,SE,Data Engineer,100,M,107500
1302,2023,MI,Data Engineer,0,M,120000
1303,2023,MI,Data Engineer,0,M,95000
1304,2023,SE,Data Engineer,0,M,185900
1305,2023,SE,Data Engineer,0,M,129300
1306,2023,SE,Data Engineer,100,M,160000
1307,2023,SE,Data Engineer,100,M,130000
1308,2023,MI,Data Engineer,0,M,250000
1309,2023,MI,Data Engineer,0,M,175000
1310,2023,SE,Data Scientist,100,M,136000
1311,2023,SE,Data Scientist,100,M,104000
1312,2023,MI,Data Analyst,0,M,80000
1313,2023,MI,Data Analyst,0,M,52500
1314,2023,SE,Data Scientist,100,M,110000
1315,2023,SE,Data Scientist,100,M,84000
1316,2023,SE,BI Analyst,0,M,125000
1317,2023,SE,BI Analyst,0,M,110000
1318,2023,MI,Data Analyst,0,M,90000
1319,2023,MI,Data Analyst,0,M,80000
1320,2023,SE,ML Engineer,0,M,200000
1321,2023,SE,ML Engineer,0,M,135000
1322,2022,EN,Business Data Analyst,50,L,48000
1323,2023,SE,Data Engineer,0,M,130000
1324,2023,SE,Data Engineer,0,M,75000
1325,2023,SE,Data Engineer,0,M,252000
1326,2023,SE,Data Engineer,0,M,129000
1327,2023,MI,Data Analyst,0,M,150000
1328,2023,MI,Data Analyst,0,M,100000
1329,2023,SE,Data Engineer,0,M,226700
1330,2023,SE,Data Engineer,0,M,133300
1331,2023,SE,Data Scientist,0,M,190000
1332,2023,SE,Data Scientist,0,M,165000
1333,2023,SE,Data Engineer,100,M,170000
1334,2023,SE,Data Engineer,100,M,150000
1335,2023,MI,Data Engineer,0,M,150000
1336,2023,MI,Data Engineer,0,M,130000
1337,2023,SE,Data Scientist,0,M,225000
1338,2023,SE,Data Scientist,0,M,156400
1339,2023,SE,Computer Vision Engineer,100,S,200000
1340,2023,SE,Data Scientist,0,M,257000
1341,2023,SE,Data Scientist,0,M,134000
1342,2023,SE,Data Engineer,0,L,205600
1343,2023,SE,Data Engineer,0,L,105700
1344,2023,SE,BI Developer,100,M,140000
1345,2023,SE,BI Developer,100,M,110000
1346,2023,SE,Data Science Manager,0,M,299500
1347,2023,SE,Data Science Manager,0,M,245100
1348,2023,SE,Research Scientist,0,M,210000
1349,2023,SE,Research Scientist,0,M,151800
1350,2023,EN,Data Engineer,0,M,160000
1351,2023,EN,Data Engineer,0,M,135000
1352,2023,MI,Data Engineer,100,M,120000
1353,2023,MI,Data Engineer,100,M,95000
1354,2023,SE,Data Engineer,100,M,250000
1355,2023,SE,Data Engineer,100,M,63000
1356,2023,SE,Data Scientist,100,M,237000
1357,2023,SE,Data Scientist,100,M,145000
1358,2023,SE,Data Scientist,100,M,130000
1359,2023,SE,Data Scientist,100,M,90000
1360,2023,MI,Data Analyst,100,M,120000
1361,2023,MI,Data Analyst,100,M,100000
1362,2023,SE,Data Architect,0,M,174500
1363,2023,SE,Data Architect,0,M,113000
1364,2023,MI,Data Scientist,0,M,183310
1365,2023,MI,Data Scientist,0,M,183310
1366,2023,SE,Data Analyst,100,M,145000
1367,2023,SE,Data Analyst,100,M,102500
1368,2023,SE,Data Scientist,0,M,210000
1369,2023,SE,Data Scientist,0,M,185000
1370,2023,SE,Data Architect,0,M,174500
1371,2023,SE,Data Architect,0,M,113000
1372,2023,SE,Data Science Consultant,0,M,122000
1373,2023,SE,Data Science Consultant,0,M,94000
1374,2023,SE,Data Scientist,0,M,220000
1375,2023,SE,Data Scientist,0,M,146000
1376,2023,SE,Data Engineer,0,M,300000
1377,2023,SE,Data Engineer,0,M,130000
1378,2023,SE,Data Science Consultant,0,M,145000
1379,2023,SE,Data Science Consultant,0,M,128000
1380,2023,SE,Data Scientist,0,M,182000
1381,2023,SE,Data Scientist,0,M,140000
1382,2023,SE,Data Engineer,0,M,122000
1383,2023,SE,Data Engineer,0,M,94000
1384,2023,EX,Data Scientist,0,M,300000
1385,2023,EX,Data Scientist,0,M,200000
1386,2023,MI,Data Analyst,0,M,135000
1387,2023,MI,Data Analyst,0,M,105500
1388,2023,SE,Data Engineer,0,M,252000
1389,2023,SE,Data Engineer,0,M,129000
1390,2022,MI,Data Scientist,100,L,110000
1391,2023,SE,Data Scientist,100,M,136000
1392,2023,SE,Data Scientist,100,M,104000
1393,2023,SE,Data Scientist,100,M,168000
1394,2023,SE,Data Scientist,100,M,130000
1395,2023,MI,Data Engineer,0,M,120000
1396,2023,MI,Data Engineer,0,M,95000
1397,2023,SE,Data Scientist,0,M,153400
1398,2023,SE,Data Scientist,0,M,122700
1399,2023,SE,Data Scientist,0,M,185000
1400,2023,SE,Data Scientist,0,M,160000
1401,2023,SE,Data Scientist,100,M,205000
1402,2023,SE,Data Scientist,100,M,185000
1403,2023,SE,Machine Learning Engineer,0,M,204500
1404,2023,SE,Machine Learning Engineer,0,M,142200
1405,2023,MI,Machine Learning Engineer,0,M,145000
1406,2023,MI,Machine Learning Engineer,0,M,87000
1407,2023,EN,Data Scientist,100,M,50000
1408,2023,SE,ML Engineer,100,M,234100
1409,2023,SE,ML Engineer,100,M,203500
1410,2023,SE,Data Scientist,0,M,223800
1411,2023,SE,Data Scientist,0,M,172100
1412,2023,SE,Data Scientist,0,M,180000
1413,2023,SE,Data Scientist,0,M,150000
1414,2023,SE,Data Engineer,100,M,232200
1415,2023,SE,Data Engineer,100,M,167200
1416,2023,SE,BI Developer,0,M,197000
1417,2023,SE,BI Developer,0,M,106000
1418,2023,SE,Research Scientist,0,M,180000
1419,2023,SE,Research Scientist,0,M,145000
1420,2023,SE,Data Lead,0,M,225000
1421,2023,SE,Data Lead,0,M,200000
1422,2023,SE,Data Engineer,100,M,170000
1423,2023,SE,Data Engineer,100,M,114000
1424,2023,SE,Data Engineer,0,M,291500
1425,2023,SE,Data Engineer,0,M,180000
1426,2023,EX,Data Engineer,0,M,196200
1427,2023,EX,Data Engineer,0,M,150900
1428,2023,SE,Data Scientist,0,M,168400
1429,2023,SE,Data Scientist,0,M,105200
1430,2023,MI,Data Analyst,0,M,116000
1431,2023,MI,Data Analyst,0,M,72000
1432,2023,SE,Analytics Engineer,0,M,207000
1433,2023,SE,Analytics Engineer,0,M,167000
1434,2023,SE,Machine Learning Engineer,0,M,145000
1435,2023,SE,Machine Learning Engineer,0,M,135000
1436,2023,MI,Data Engineer,0,M,105000
1437,2023,MI,Data Engineer,0,M,70000
1438,2023,SE,Data Architect,100,M,180000
1439,2023,SE,Data Architect,100,M,115000
1440,2023,SE,Data Engineer,100,M,133800
1441,2023,SE,Data Engineer,100,M,96100
1442,2023,MI,Data Analyst,0,M,120000
1443,2023,MI,Data Analyst,0,M,80000
1444,2023,SE,Data Science Engineer,0,M,140000
1445,2023,SE,Data Science Engineer,0,M,100000
1446,2023,SE,Research Scientist,0,M,150000
1447,2023,SE,Research Scientist,0,M,120000
1448,2023,SE,Cloud Database Engineer,100,M,140000
1449,2023,SE,Cloud Database Engineer,100,M,115000
1450,2023,SE,Data Science Manager,100,M,297300
1451,2023,SE,Data Science Manager,100,M,198200
1452,2023,SE,Data Scientist,100,M,297300
1453,2023,SE,Data Scientist,100,M,198200
1454,2023,SE,Data Engineer,100,M,202000
1455,2023,SE,Data Engineer,100,M,135000
1456,2023,SE,Data Scientist,100,M,110000
1457,2023,SE,Data Scientist,100,M,84000
1458,2023,MI,Machine Learning Engineer,50,L,219000
1459,2023,SE,Applied Scientist,100,M,230000
1460,2023,SE,Applied Scientist,100,M,196000
1461,2023,SE,BI Developer,100,M,140000
1462,2023,SE,BI Developer,100,M,110000
1463,2023,MI,Data Analyst,0,M,150000
1464,2023,MI,Data Analyst,0,M,100000
1465,2023,SE,Data Engineer,0,M,160000
1466,2023,SE,Data Engineer,0,M,110000
1467,2023,SE,Data Scientist,0,M,185900
1468,2023,SE,Data Scientist,0,M,129300
1469,2023,SE,Applied Scientist,0,L,126100
1470,2023,SE,Applied Scientist,0,L,72000
1471,2023,SE,Data Engineer,100,M,170000
1472,2023,SE,Data Engineer,100,M,150000
1473,2023,MI,Machine Learning Engineer,100,M,175000
1474,2023,MI,Machine Learning Engineer,100,M,140000
1475,2023,SE,Data Analyst,0,M,240500
1476,2023,SE,Data Analyst,0,M,137500
1477,2023,MI,Data Scientist,0,M,187500
1478,2023,MI,Data Scientist,0,M,165000
1479,2023,SE,Research Scientist,0,M,210000
1480,2023,SE,Research Scientist,0,M,165750
1481,2023,SE,Machine Learning Scientist,100,M,225000
1482,2023,SE,Machine Learning Scientist,100,M,165750
1483,2023,SE,Data Scientist,100,M,135000
1484,2023,SE,Data Scientist,100,M,115000
1485,2023,SE,NLP Engineer,0,M,275000
1486,2023,SE,NLP Engineer,0,M,175000
1487,2023,SE,Data Scientist,100,M,170000
1488,2023,SE,Data Scientist,100,M,140000
1489,2023,SE,Data Engineer,0,M,175308
1490,2023,SE,Data Engineer,0,M,100706
1491,2023,SE,NLP Engineer,0,M,235000
1492,2023,SE,NLP Engineer,0,M,135000
1493,2023,SE,Data Engineer,0,M,310000
1494,2023,SE,Data Engineer,0,M,229000
1495,2023,SE,ML Engineer,0,M,289076
1496,2023,SE,ML Engineer,0,M,202353
1497,2023,MI,Research Engineer,100,M,120000
1498,2023,MI,Research Engineer,100,M,100000
1499,2023,SE,Data Engineer,0,M,226700
1500,2023,SE,Data Engineer,0,M,133300
1501,2023,SE,Data Analyst,0,M,125000
1502,2023,SE,Data Analyst,0,M,85000
1503,2023,SE,Data Analyst,100,M,130000
1504,2023,SE,Data Analyst,100,M,80000
1505,2023,MI,Data Engineer,0,M,120000
1506,2023,MI,Data Engineer,0,M,100000
1507,2023,SE,Data Engineer,100,M,231250
1508,2023,SE,Data Engineer,100,M,138750
1509,2023,SE,Data Engineer,0,M,199000
1510,2023,SE,Data Engineer,0,M,162000
1511,2023,EN,Data Engineer,0,M,160000
1512,2023,EN,Data Engineer,0,M,135000
1513,2022,EN,Data Scientist,100,M,100000
1514,2023,SE,Research Scientist,0,M,200000
1515,2023,SE,Research Scientist,0,M,150000
1516,2023,EN,Research Engineer,0,M,160000
1517,2023,EN,Research Engineer,0,M,120000
1518,2023,SE,Research Scientist,0,M,250000
1519,2023,SE,Research Scientist,0,M,200000
1520,2023,EN,Deep Learning Engineer,0,M,150000
1521,2023,EN,Deep Learning Engineer,0,M,120000
1522,2023,SE,Research Engineer,0,M,150000
1523,2023,SE,Research Engineer,0,M,100000
1524,2023,SE,Data Scientist,0,M,272550
1525,2023,SE,Data Scientist,0,M,198200
1526,2023,SE,Data Scientist,0,M,182000
1527,2023,SE,Data Scientist,0,M,140000
1528,2023,SE,Data Engineer,0,M,200000
1529,2023,SE,Data Engineer,0,M,160000
1530,2023,SE,Machine Learning Engineer,0,M,204500
1531,2023,SE,Machine Learning Engineer,0,M,142200
1532,2023,MI,Data Scientist,0,M,120000
1533,2023,MI,Data Scientist,0,M,105000
1534,2023,SE,Data Engineer,100,M,187500
1535,2023,SE,Data Engineer,100,M,175000
1536,2023,SE,Machine Learning Engineer,0,M,204500
1537,2023,SE,Machine Learning Engineer,0,M,142200
1538,2023,SE,Data Analyst,100,M,155000
1539,2023,SE,Data Analyst,100,M,64000
1540,2023,SE,Computer Vision Engineer,0,M,235000
1541,2023,SE,Computer Vision Engineer,0,M,185000
1542,2023,SE,Data Architect,0,M,174500
1543,2023,SE,Data Architect,0,M,113000
1544,2023,SE,Applied Scientist,100,M,184000
1545,2023,SE,Applied Scientist,100,M,142000
1546,2023,SE,Data Scientist,0,M,140000
1547,2023,SE,Data Scientist,0,M,120000
1548,2023,SE,Data Architect,0,M,174500
1549,2023,SE,Data Architect,0,M,113000
1550,2023,SE,Data Scientist,0,M,180560
1551,2023,SE,Data Scientist,0,M,115440
1552,2023,SE,Data Scientist,0,M,140000
1553,2023,SE,Data Scientist,0,M,120000
1554,2023,SE,Research Scientist,0,M,248100
1555,2023,SE,Research Scientist,0,M,145900
1556,2023,SE,Data Engineer,0,M,291500
1557,2023,SE,Data Engineer,0,M,180000
1558,2023,SE,Data Engineer,0,M,161800
1559,2023,SE,Data Engineer,0,M,141600
1560,2023,SE,Data Engineer,100,M,166000
1561,2023,SE,Data Engineer,100,M,128000
1562,2023,SE,Data Architect,100,M,170000
1563,2023,SE,Data Architect,100,M,110000
1564,2023,SE,Data Engineer,100,M,160000
1565,2023,SE,Data Engineer,100,M,75000
1566,2023,SE,Data Engineer,100,M,236000
1567,2023,SE,Data Engineer,100,M,182000
1568,2022,EN,Data Scientist,0,M,130000
1569,2023,MI,Data Analyst,0,M,150000
1570,2023,MI,Data Analyst,0,M,100000
1571,2023,SE,Machine Learning Engineer,0,L,261500
1572,2023,SE,Machine Learning Engineer,0,L,134500
1573,2023,MI,Data Scientist,0,M,130000
1574,2023,MI,Data Scientist,0,M,90000
1575,2023,EN,Data Engineer,0,M,160000
1576,2023,EN,Data Engineer,0,M,135000
1577,2022,SE,Manager Data Management,100,L,125000
1578,2022,SE,Data Engineer,0,M,175000
1579,2022,SE,Data Engineer,0,M,155000
1580,2022,SE,Data Engineer,0,M,153600
1581,2022,SE,Data Engineer,0,M,106800
1582,2022,SE,Data Scientist,0,M,150000
1583,2022,SE,Data Scientist,0,M,140000
1584,2022,SE,Data Science Consultant,0,M,122000
1585,2022,SE,Data Science Consultant,0,M,94500
1586,2022,SE,Data Engineer,0,M,170000
1587,2022,SE,Data Engineer,0,M,130000
1588,2022,SE,Data Science Consultant,0,M,145000
1589,2022,SE,Data Science Consultant,0,M,128000
1590,2022,SE,Data Engineer,0,M,145000
1591,2022,SE,Data Engineer,0,M,100000
1592,2022,SE,Data Engineer,0,M,175000
1593,2022,SE,Data Engineer,0,M,120000
1594,2022,SE,Data Engineer,0,M,145000
1595,2022,SE,Data Engineer,0,M,115000
1596,2022,SE,Applied Machine Learning Scientist,100,M,150000
1597,2022,MI,Data Analyst,0,M,150000
1598,2022,MI,Data Analyst,0,M,100000
1599,2022,MI,Data Scientist,100,M,150000
1600,2022,MI,Data Scientist,100,M,127500
1601,2022,SE,Data Scientist,100,M,126500
1602,2022,SE,Data Scientist,100,M,51000
1603,2022,MI,Data Engineer,0,M,260000
1604,2022,MI,Data Engineer,0,M,175000
1605,2022,SE,Data Engineer,100,M,250000
1606,2022,SE,Data Engineer,100,M,63000
1607,2022,SE,Machine Learning Engineer,100,M,210000
1608,2022,SE,Machine Learning Engineer,100,M,160000
1609,2022,SE,Data Scientist,100,M,272550
1610,2022,SE,Data Scientist,100,M,198200
1611,2022,SE,Data Scientist,0,M,220000
1612,2022,SE,Data Scientist,0,M,146000
1613,2022,MI,Data Analyst,0,M,150000
1614,2022,MI,Data Analyst,0,M,100000
1615,2022,MI,Data Engineer,100,M,150000
1616,2022,MI,Data Engineer,100,M,150000
1617,2022,MI,Data Engineer,0,M,120000
1618,2022,MI,Data Engineer,0,M,95000
1619,2022,EN,Data Engineer,0,M,160000
1620,2022,EN,Data Engineer,0,M,135000
1621,2022,SE,Data Engineer,100,M,216000
1622,2022,SE,Data Engineer,100,M,144000
1623,2022,EN,Data Engineer,0,M,85000
1624,2022,EN,Data Engineer,0,M,65000
1625,2022,SE,Data Analyst,100,M,149000
1626,2022,SE,Data Analyst,100,M,119000
1627,2022,SE,Data Scientist,0,M,140000
1628,2022,SE,Data Scientist,0,M,120000
1629,2022,MI,Data Scientist,0,M,150000
1630,2022,MI,Data Scientist,0,M,110000
1631,2022,SE,Machine Learning Engineer,100,M,246000
1632,2022,SE,Machine Learning Engineer,100,M,201000
1633,2022,SE,Data Scientist,0,M,190000
1634,2022,SE,Data Scientist,0,M,155000
1635,2022,SE,ML Engineer,100,M,235000
1636,2022,SE,ML Engineer,100,M,185000
1637,2022,SE,Cloud Database Engineer,100,M,190000
1638,2022,SE,Cloud Database Engineer,100,M,160000
1639,2022,EN,Product Data Analyst,100,M,100000
1640,2022,MI,Data Engineer,0,M,130000
1641,2022,MI,Data Engineer,0,M,115000
1642,2022,MI,Data Engineer,0,M,105000
1643,2022,MI,Data Engineer,0,M,70000
1644,2022,SE,Machine Learning Engineer,0,M,204500
1645,2022,SE,Machine Learning Engineer,0,M,142200
1646,2022,SE,Machine Learning Engineer,100,M,192000
1647,2022,SE,Machine Learning Engineer,100,M,164000
1648,2022,SE,Data Engineer,0,M,185900
1649,2022,SE,Data Engineer,0,M,129300
1650,2022,SE,Data Engineer,0,M,130000
1651,2022,SE,Data Engineer,0,M,75000
1652,2022,SE,Data Science Manager,0,M,175000
1653,2022,SE,Data Science Manager,0,M,120000
1654,2022,SE,Data Engineer,0,M,167500
1655,2022,SE,Data Engineer,0,M,106500
1656,2022,MI,Data Analyst,100,M,75000
1657,2022,MI,Data Analyst,100,M,60000
1658,2022,SE,Applied Scientist,100,M,184000
1659,2022,SE,Applied Scientist,100,M,142000
1660,2022,MI,Data Scientist,0,M,145000
1661,2022,MI,Data Scientist,0,M,100000
1662,2022,MI,Data Scientist,100,M,31795
1663,2022,SE,Data Engineer,0,M,175000
1664,2022,SE,Data Engineer,0,M,120000
1665,2022,SE,Data Engineer,0,M,175000
1666,2022,SE,Data Engineer,0,M,120000
1667,2022,EX,Data Engineer,0,M,200000
1668,2022,EX,Data Engineer,0,M,145000
1669,2022,SE,Data Engineer,0,M,145000
1670,2022,SE,Data Engineer,0,M,100000
1671,2022,SE,Applied Scientist,100,M,192000
1672,2022,SE,Applied Scientist,100,M,164000
1673,2022,EX,Data Engineer,100,M,310000
1674,2022,EX,Data Engineer,100,M,239000
1675,2022,SE,Data Analyst,0,M,120000
1676,2022,SE,Data Analyst,0,M,95000
1677,2022,SE,Machine Learning Engineer,0,M,145000
1678,2022,SE,Machine Learning Engineer,0,M,135000
1679,2022,SE,Data Engineer,0,M,100000
1680,2022,SE,Data Engineer,0,M,78000
1681,2022,MI,Data Engineer,100,M,160000
1682,2022,MI,Data Engineer,100,M,120000
1683,2022,SE,Data Scientist,0,M,190000
1684,2022,SE,Data Scientist,0,M,150000
1685,2022,SE,Data Engineer,0,M,120000
1686,2022,SE,Data Engineer,0,M,95000
1687,2022,MI,Data Analyst,0,M,150000
1688,2022,MI,Data Analyst,0,M,100000
1689,2022,SE,Data Analyst,100,M,115934
1690,2022,SE,Data Analyst,100,M,81666
1691,2022,SE,Data Scientist,100,M,175000
1692,2022,SE,Data Scientist,100,M,140000
1693,2022,SE,Data Engineer,0,M,120000
1694,2022,SE,Data Engineer,0,M,95000
1695,2022,SE,Research Engineer,0,M,249500
1696,2022,SE,Research Engineer,0,M,149850
1697,2022,MI,Analytics Engineer,100,M,122500
1698,2022,MI,Analytics Engineer,100,M,100000
1699,2022,SE,Data Scientist,0,M,249500
1700,2022,SE,Data Scientist,0,M,149850
1701,2022,EN,Data Analyst,0,M,55000
1702,2022,EN,Data Analyst,0,M,48000
1703,2022,SE,Research Scientist,0,M,249500
1704,2022,SE,Research Scientist,0,M,149850
1705,2022,SE,Data Engineer,100,M,190000
1706,2022,SE,Data Engineer,100,M,120000
1707,2022,SE,Data Analyst,100,M,127000
1708,2022,SE,Data Analyst,100,M,104000
1709,2022,SE,Data Scientist,100,M,210000
1710,2022,SE,Data Scientist,100,M,150000
1711,2022,SE,Machine Learning Engineer,100,M,210000
1712,2022,SE,Machine Learning Engineer,100,M,150000
1713,2022,SE,Data Engineer,100,M,210000
1714,2022,SE,Data Engineer,100,M,130000
1715,2022,SE,Data Scientist,100,M,182750
1716,2022,SE,Data Scientist,100,M,161500
1717,2022,MI,Data Analyst,100,M,102640
1718,2022,MI,Data Analyst,100,M,66100
1719,2022,SE,Research Scientist,100,M,210000
1720,2022,SE,Research Scientist,100,M,150000
1721,2022,SE,Data Engineer,0,M,198800
1722,2022,SE,Data Engineer,0,M,122600
1723,2022,MI,Data Engineer,100,M,130000
1724,2022,MI,Data Engineer,100,M,80000
1725,2022,SE,Data Scientist,100,M,136000
1726,2022,SE,Data Scientist,100,M,104000
1727,2022,SE,Data Analyst,100,M,150000
1728,2022,SE,Data Analyst,100,M,100000
1729,2022,EN,Data Engineer,0,M,160000
1730,2022,EN,Data Engineer,0,M,135000
1731,2022,SE,Data Engineer,100,M,216000
1732,2022,SE,Data Engineer,100,M,144000
1733,2022,EX,Data Scientist,100,M,159000
1734,2022,EX,Data Scientist,100,M,130000
1735,2022,SE,Data Analyst,100,M,115934
1736,2022,SE,Data Analyst,100,M,81666
1737,2022,SE,Data Engineer,100,M,215000
1738,2022,SE,Data Engineer,100,M,150000
1739,2022,SE,Machine Learning Engineer,100,M,246000
1740,2022,SE,Machine Learning Engineer,100,M,201000
1741,2022,MI,Data Engineer,100,M,187000
1742,2022,MI,Data Engineer,100,M,153000
1743,2022,SE,Data Analyst,0,M,169000
1744,2022,SE,Data Analyst,0,M,110600
1745,2022,SE,BI Developer,100,M,140000
1746,2022,SE,BI Developer,100,M,120000
1747,2022,MI,Data Analyst,100,M,75000
1748,2022,MI,Data Analyst,100,M,60000
1749,2022,EN,Data Analyst,50,L,50000
1750,2022,MI,MLOps Engineer,100,M,134000
1751,2022,MI,MLOps Engineer,100,M,124000
1752,2022,SE,Data Analyst,0,M,166700
1753,2022,SE,Data Analyst,0,M,119000
1754,2022,EN,Data Scientist,0,M,124234
1755,2022,EN,Data Scientist,0,M,74540
1756,2022,MI,Data Analyst,100,M,100000
1757,2022,MI,Data Analyst,100,M,65000
1758,2022,SE,Data Engineer,100,M,220000
1759,2022,SE,Data Engineer,100,M,146000
1760,2022,SE,Data Specialist,0,M,110000
1761,2022,SE,Data Specialist,0,M,70000
1762,2022,EN,Data Analyst,50,L,50000
1763,2022,SE,Data Engineer,0,M,120000
1764,2022,SE,Data Engineer,0,M,95000
1765,2022,MI,Data Analyst,0,M,150000
1766,2022,MI,Data Analyst,0,M,100000
1767,2022,SE,Data Architect,100,M,190000
1768,2022,SE,Data Architect,100,M,135000
1769,2022,SE,Data Scientist,0,M,128000
1770,2022,SE,Data Scientist,0,M,81500
1771,2022,SE,Data Scientist,100,M,173000
1772,2022,SE,Data Scientist,100,M,110000
1773,2022,SE,Machine Learning Engineer,0,M,192000
1774,2022,SE,Machine Learning Engineer,0,M,120000
1775,2022,SE,Data Analyst,100,M,115934
1776,2022,SE,Data Analyst,100,M,81666
1777,2022,SE,Data Analyst,0,M,120000
1778,2022,SE,Data Analyst,0,M,95000
1779,2022,SE,Principal Machine Learning Engineer,100,L,190000
1780,2022,SE,Data Engineer,100,M,194000
1781,2022,SE,Data Engineer,100,M,129400
1782,2022,SE,Data Analyst,100,M,201000
1783,2022,SE,Data Analyst,100,M,89200
1784,2022,SE,Data Scientist,0,M,165000
1785,2022,SE,Data Scientist,0,M,125000
1786,2022,SE,Applied Scientist,100,M,230000
1787,2022,SE,Applied Scientist,100,M,196000
1788,2022,MI,Machine Learning Engineer,0,M,130000
1789,2022,MI,Machine Learning Engineer,0,M,90000
1790,2022,MI,Machine Learning Researcher,100,M,150000
1791,2022,MI,Machine Learning Researcher,100,M,100000
1792,2022,MI,Machine Learning Engineer,0,M,230000
1793,2022,MI,Machine Learning Engineer,0,M,150000
1794,2022,SE,Data Engineer,0,M,153600
1795,2022,SE,Data Engineer,0,M,106800
1796,2022,MI,Machine Learning Researcher,100,M,130000
1797,2022,MI,Machine Learning Researcher,100,M,100000
1798,2022,SE,Data Engineer,100,M,216000
1799,2022,SE,Data Engineer,100,M,144000
1800,2022,MI,Data Scientist,0,M,180000
1801,2022,MI,Data Scientist,0,M,120000
1802,2022,EN,Data Engineer,0,M,160000
1803,2022,EN,Data Engineer,0,M,135000
1804,2022,SE,Data Analyst,100,M,192500
1805,2022,SE,Data Analyst,100,M,140000
1806,2022,SE,Data Engineer,0,M,152500
1807,2022,SE,Data Engineer,0,M,130000
1808,2022,SE,Data Analyst,100,M,65000
1809,2022,SE,Data Analyst,100,M,55000
1810,2022,SE,Data Engineer,0,M,178750
1811,2022,SE,Data Engineer,0,M,160000
1812,2022,MI,Machine Learning Scientist,0,M,165000
1813,2022,MI,Machine Learning Scientist,0,M,135000
